"step.number","action","relation","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA-2-1","CLAGE-2-1","CLAGE-3-1","CLAGE-3-2","CLAGE-4-1","CLAGE-5-1","CLALB-2-1","CLALB-3-1","CLALB-3-2","CLALB-4-1","CLALB-5-1","CLBW-2-1","CLBW-3-1","CLBW-3-2","CLBW-4-1","CLBW-5-1","CLCREAT-2-1","CLCREAT-3-1","CLCREAT-3-2","CLCREAT-4-1","CLCREAT-5-1","CLSEX-2-1","V1ADA-2-1","V1AGE-2-1","V1AGE-3-1","V1AGE-3-2","V1AGE-4-1","V1AGE-5-1","V1ALB-2-1","V1ALB-3-1","V1ALB-3-2","V1ALB-4-1","V1ALB-5-1","V1BW-2-1","V1BW-3-1","V1BW-3-2","V1BW-4-1","V1BW-5-1","V1CREAT-2-1","V1CREAT-3-1","V1CREAT-3-2","V1CREAT-4-1","V1CREAT-5-1","V1SEX-2-1","IIV CL","IIV V","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA-2-1","seCLAGE-2-1","seCLAGE-3-1","seCLAGE-3-2","seCLAGE-4-1","seCLAGE-5-1","seCLALB-2-1","seCLALB-3-1","seCLALB-3-2","seCLALB-4-1","seCLALB-5-1","seCLBW-2-1","seCLBW-3-1","seCLBW-3-2","seCLBW-4-1","seCLBW-5-1","seCLCREAT-2-1","seCLCREAT-3-1","seCLCREAT-3-2","seCLCREAT-4-1","seCLCREAT-5-1","seCLSEX-2-1","seV1ADA-2-1","seV1AGE-2-1","seV1AGE-3-1","seV1AGE-3-2","seV1AGE-4-1","seV1AGE-5-1","seV1ALB-2-1","seV1ALB-3-1","seV1ALB-3-2","seV1ALB-4-1","seV1ALB-5-1","seV1BW-2-1","seV1BW-3-1","seV1BW-3-2","seV1BW-4-1","seV1BW-5-1","seV1CREAT-2-1","seV1CREAT-3-1","seV1CREAT-3-2","seV1CREAT-4-1","seV1CREAT-5-1","seV1SEX-2-1","seIIV CL","seIIV V","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9"
5,added,V1ALB-4,4,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,370.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,added,V1BW-3,5,1,1,0,0,0,0,0,1,0,0,3,0,1.4,NA,FOCE_I,NA,3469.21,0,10743.168629086886,1.41628,7.3696,0.196283,1.3775,4.7557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120993,-0.126781,NA,NA,NA,0.0138211,-0.0509789,NA,NA,NA,NA,NA,NA,NA,0.601222,0.376969,0.280131,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,added,V1CREAT-2,6,1,1,0,0,0,0,1,1,3,1,1,0,NA,NA,FOCE_I,NA,1522.97,0,10754.913113245137,1.41541,6.01072,0.207672,1.51426,4.99907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195948,-0.12744,NA,NA,-0.0467907,NA,NA,NA,NA,0.26743,NA,NA,NA,NA,0.60252,0.439514,0.279494,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,CLAGE-2,1,1,1,0,0,0,0,0,1,0,0,1,0,2.6,NA,FOCE_I,NA,2621.38,0,10738.300113270012,1.43335,7.37139,0.198363,1.39342,4.77174,0.0292895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122792,-0.126809,NA,NA,NA,0.0137007,-0.05097,NA,NA,NA,NA,NA,NA,NA,0.562853,0.377121,0.280103,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,CLALB-2,2,1,1,0,1,0,0,0,0,0,0,3,0,3.5,NA,FOCE_I,NA,3113.05,0,10739.466883733396,1.44378,7.48067,0.253518,1.76503,4.73048,NA,NA,NA,NA,NA,0.0242871,NA,NA,NA,NA,NA,NA,0.025831,-0.126189,NA,NA,NA,0.0144699,-0.051122,NA,NA,NA,NA,NA,NA,NA,0.623698,0.374027,0.279853,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,V1ADA-2,3,1,1,0,1,0,0,0,0,0,0,0,0,3.5,NA,FOCE_I,NA,1665.14,0,10736.056403230688,1.41059,7.39099,0.182501,1.328,4.19345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.270135,NA,0.0127266,-0.126812,NA,NA,NA,0.0128256,-0.0509691,NA,NA,NA,NA,NA,NA,NA,0.605041,0.378531,0.279705,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,V1ALB-4,4,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,322.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,V1BW-4,5,1,1,0,0,0,0,0,1,0,0,4,0,2.2,NA,FOCE_I,NA,2644.38,0,10766.376895604031,1.4161,5.53273,0.199392,1.42087,4.65416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111091,-0.12686,NA,NA,NA,NA,NA,-0.0193781,NA,NA,NA,NA,NA,NA,0.595218,0.309375,0.280183,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,added,V1CREAT-2,6,1,1,0,0,0,0,0,1,0,0,2,0,0.7,NA,FOCE_I,NA,4098.45,0,10736.490257103158,1.40171,7.38836,0.204933,1.41985,4.91399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148306,-0.126765,NA,NA,NA,0.0119888,-0.0510372,NA,NA,0.269301,NA,NA,NA,NA,0.601705,0.370164,0.279313,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,added,CLAGE-2,1,1,1,0,1,0,0,0,0,0,0,1,0,3.1,NA,FOCE_I,NA,2361.79,0,10731.108492396253,1.42943,7.4,0.185573,1.33748,4.20793,0.0297515,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.270812,NA,0.0127524,-0.126787,NA,NA,NA,0.0135323,-0.0510161,NA,NA,NA,NA,NA,NA,NA,0.565921,0.377189,0.279619,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,added,CLALB-2,2,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,FOCE_I,NA,1043.55,0,10732.589427018853,1.43245,7.52505,0.236385,1.71071,4.20797,NA,NA,NA,NA,NA,0.0234631,NA,NA,NA,NA,-0.27115,NA,0.0258854,-0.12619,NA,NA,NA,0.014613,-0.0512735,NA,NA,NA,NA,NA,NA,NA,0.628213,0.376326,0.279215,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,added,V1ALB-4,3,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,249.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,added,V1BW-4,4,1,1,0,0,0,0,0,1,0,0,1,0,2,NA,FOCE_I,NA,3988.1,0,10759.263553232526,1.41071,5.57046,0.184686,1.36599,4.02363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.265783,NA,0.0116491,-0.126876,NA,NA,NA,NA,NA,-0.0196883,NA,NA,NA,NA,NA,NA,0.598438,0.311023,0.279753,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,added,V1CREAT-2,5,1,1,0,0,0,0,0,1,0,0,1,0,2,NA,FOCE_I,NA,3204.98,0,10728.938671446200,1.40331,7.46502,0.190637,1.36825,4.17631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273517,NA,0.0147225,-0.126753,NA,NA,NA,0.01249,-0.0511892,NA,NA,0.278284,NA,NA,NA,NA,0.604898,0.372301,0.278784,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,added,CLAGE-2,1,1,1,0,0,0,0,0,1,0,0,0,0,1.9,NA,FOCE_I,NA,4085.33,0,10723.955961365471,1.42341,7.4501,0.185487,1.3306,4.18369,0.0297748,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273206,NA,0.0145913,-0.126771,NA,NA,NA,0.0126373,-0.0510103,NA,NA,0.277515,NA,NA,NA,NA,0.565718,0.370554,0.278882,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,added,CLALB-2,2,1,1,0,0,0,0,0,1,0,0,3,0,1.4,NA,FOCE_I,NA,2148.33,0,10724.625063730164,1.4362,7.59326,0.246197,1.73807,4.18893,NA,NA,NA,NA,NA,0.0262699,NA,NA,NA,NA,-0.272218,NA,0.0291733,-0.126098,NA,NA,NA,0.0135065,-0.0512594,NA,NA,0.298131,NA,NA,NA,NA,0.630208,0.367639,0.278633,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,added,V1ALB-4,3,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,189.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,added,V1BW-4,4,1,1,0,0,0,0,0,1,0,0,2,0,1.9,NA,FOCE_I,NA,2753.84,0,10753.611220562765,1.41219,5.59408,0.197193,1.42161,4.02563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266175,NA,0.0137347,-0.126894,NA,NA,NA,NA,NA,-0.0205672,NA,0.2389,NA,NA,NA,NA,0.598345,0.312464,0.278844,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,added,V1CREAT-3,5,1,1,0,0,0,0,0,1,0,0,4,0,2,NA,FOCE_I,NA,6140.33,0,10728.938160736907,1.40464,7.44977,0.18917,1.35291,4.1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273444,NA,0.0148089,-0.126741,NA,NA,NA,0.0124396,-0.0511657,NA,NA,NA,0.273984,0.283394,NA,NA,0.604964,0.372752,0.278813,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,added,CLAGE-3,1,1,1,0,0,0,0,0,1,0,0,0,0,1.4,NA,FOCE_I,NA,2605.29,0,10721.884745287804,1.1798,7.44039,0.19316,1.39128,4.18709,NA,-0.00212407,0.085351,NA,NA,NA,NA,NA,NA,NA,-0.273659,NA,0.0152894,-0.126755,NA,NA,NA,0.0128395,-0.0511249,NA,NA,0.276732,NA,NA,NA,NA,0.549874,0.373127,0.278856,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,added,CLALB-2,2,1,1,0,0,0,0,0,1,0,0,2,0,2.2,NA,FOCE_I,NA,5416.99,0,10719.973781556822,1.44864,7.63065,0.246289,1.7498,4.20123,0.0296695,NA,NA,NA,NA,0.0255106,NA,NA,NA,NA,-0.272378,NA,0.0289067,-0.12617,NA,NA,NA,0.0135637,-0.0513344,NA,NA,0.294921,NA,NA,NA,NA,0.591111,0.367604,0.278587,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,added,V1ALB-4,3,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,215.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,added,V1BW-4,4,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,FOCE_I,NA,2656.83,0,10748.680780693090,1.43058,5.61978,0.19645,1.42933,4.02885,0.0297344,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267156,NA,0.0144844,-0.127011,NA,NA,NA,NA,NA,-0.0204486,NA,0.241688,NA,NA,NA,NA,0.560439,0.311209,0.278702,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,added,V1CREAT-3,5,1,1,0,1,0,0,0,0,0,0,2,0,4.3,NA,FOCE_I,NA,4127.19,0,10723.952342462293,1.42326,7.4498,0.187994,1.32954,4.1877,0.0298601,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273308,NA,0.0145354,-0.12678,NA,NA,NA,0.0126551,-0.0510997,NA,NA,NA,0.274856,0.284051,NA,NA,0.565825,0.371251,0.278877,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,added,CLAGE-3,1,1,1,0,0,0,0,0,1,0,0,5,0,0.8,NA,FOCE_I,NA,6432.96,0,10718.172589438893,1.22272,7.59314,0.24886,1.77112,4.20439,NA,0.000868903,0.0796144,NA,NA,0.0248778,NA,NA,NA,NA,-0.272819,NA,0.0286227,-0.126141,NA,NA,NA,0.0137081,-0.0513478,NA,NA,0.293684,NA,NA,NA,NA,0.576266,0.367945,0.27851,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,added,CLALB-3,2,1,1,0,0,0,0,0,1,0,0,2,0,0.9,NA,FOCE_I,NA,4790.7,0,10686.142172199186,1.15718,7.11713,0.326948,2.30843,4.20814,0.0353915,NA,NA,NA,NA,NA,-0.0799371,0.179142,NA,NA,-0.262486,NA,-0.0208828,-0.123488,NA,NA,NA,0.0166942,-0.0515482,NA,NA,0.281762,NA,NA,NA,NA,0.596016,0.405319,0.278943,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,added,V1ALB-4,3,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,233.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,added,V1BW-4,4,1,1,0,0,0,0,0,1,0,0,2,0,2.3,NA,FOCE_I,NA,3040.09,0,10744.880374173101,1.46971,5.69693,0.24594,1.75643,4.03767,0.0281238,NA,NA,NA,NA,0.0248375,NA,NA,NA,NA,-0.266177,NA,0.0275424,-0.126225,NA,NA,NA,NA,NA,-0.0197864,NA,0.254457,NA,NA,NA,NA,0.584904,0.306417,0.278787,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,added,V1CREAT-3,5,1,1,0,0,0,0,0,1,0,0,1,0,1.7,NA,FOCE_I,NA,5429.46,0,10719.972718280205,1.44723,7.62759,0.247321,1.75652,4.20263,0.0297411,NA,NA,NA,NA,0.0256127,NA,NA,NA,NA,-0.272354,NA,0.0289073,-0.126161,NA,NA,NA,0.0136026,-0.0513142,NA,NA,NA,0.299134,0.291467,NA,NA,0.591054,0.367731,0.278598,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,added,CLAGE-3,1,1,1,0,0,0,0,0,1,0,0,4,0,NA,NA,FOCE_I,NA,6617.82,0,10683.833610733536,0.94946,7.07697,0.326412,2.31626,4.21333,NA,0.00561251,0.0960124,NA,NA,NA,-0.0822927,0.18012,NA,NA,-0.262269,NA,-0.0218709,-0.123405,NA,NA,NA,0.0162689,-0.0515956,NA,NA,0.275937,NA,NA,NA,NA,0.577583,0.406518,0.279243,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,added,CLALB-4,2,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,FOCE_I,NA,2449.08,0,10717.607411135028,1.45799,7.66784,0.278689,1.96852,4.18952,0.0285438,NA,NA,NA,NA,NA,NA,NA,0.0438148,NA,-0.273105,NA,0.0352982,-0.125656,NA,NA,NA,0.0139356,-0.0513703,NA,NA,0.310466,NA,NA,NA,NA,0.612209,0.365834,0.278691,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,added,V1ALB-4,3,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,432.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,added,V1BW-4,4,1,1,0,0,0,0,0,1,0,0,1,0,1.8,NA,FOCE_I,NA,3698.11,0,10713.591439268394,1.17092,5.28649,0.328234,2.31346,4.04524,0.0341857,NA,NA,NA,NA,NA,-0.074104,0.161316,NA,NA,-0.257902,NA,-0.0139835,-0.123497,NA,NA,NA,NA,NA,-0.020015,NA,0.227621,NA,NA,NA,NA,0.586553,0.334538,0.27915,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,added,V1CREAT-3,5,1,1,0,0,0,0,0,1,0,0,2,0,1.6,NA,FOCE_I,NA,3599.82,0,10685.360458798292,1.13121,7.23465,0.313461,2.20264,4.20713,0.0335849,NA,NA,NA,NA,NA,-0.08409,0.187271,NA,NA,-0.263094,NA,-0.0265803,-0.123698,NA,NA,NA,0.0180222,-0.0543511,NA,NA,NA,0.291028,0.26298,NA,NA,0.600565,0.443352,0.279088,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLAGE-3,1,1,1,0,0,0,0,0,1,0,0,4,0,NA,NA,FOCE_I,NA,6592.92,0,10683.833610733536,0.94946,7.07697,0.326412,2.31626,4.21333,NA,0.00561251,0.0960124,NA,NA,NA,-0.0822927,0.18012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.262269,NA,NA,NA,NA,NA,NA,-0.0218709,-0.123405,NA,NA,NA,0.0162689,-0.0515956,NA,NA,0.275937,NA,NA,NA,NA,NA,0.577583,0.406518,0.279243,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLALB-4,2,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,FOCE_I,NA,4834.18,0,10717.607411135028,1.45799,7.66784,0.278689,1.96852,4.18952,0.0285438,NA,NA,NA,NA,NA,NA,NA,0.0438148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273105,NA,NA,NA,NA,NA,NA,0.0352982,-0.125656,NA,NA,NA,0.0139356,-0.0513703,NA,NA,0.310466,NA,NA,NA,NA,NA,0.612209,0.365834,0.278691,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLBW-2,3,1,1,0,0,0,0,0,1,0,0,4,0,1.7,NA,FOCE_I,NA,10508.96,0,10685.305164151765,1.14297,7.25467,0.306537,2.18449,4.19813,0.0344519,NA,NA,NA,NA,NA,-0.0801275,0.1858,NA,NA,-0.00090878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264213,NA,NA,NA,NA,NA,NA,-0.0279066,-0.12369,NA,NA,NA,0.0176514,-0.0543739,NA,NA,0.287329,NA,NA,NA,NA,NA,0.600351,0.44478,0.279282,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLCREAT-2,4,1,1,0,0,0,0,0,1,0,0,0,0,1.5,NA,FOCE_I,NA,4044.21,0,10685.373441083944,1.14437,7.29018,0.311977,2.2406,4.18057,0.0333281,NA,NA,NA,NA,NA,-0.0812156,0.18626,NA,NA,NA,NA,NA,NA,NA,-0.00707575,NA,NA,NA,NA,NA,-0.266855,NA,NA,NA,NA,NA,NA,-0.0237671,-0.12381,NA,NA,NA,0.018146,-0.0543486,NA,NA,0.275155,NA,NA,NA,NA,NA,0.602066,0.440389,0.279597,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLSEX-2,5,1,1,0,0,0,0,0,1,0,0,6,0,2.6,NA,FOCE_I,NA,10521.3,0,10684.861269390391,1.08996,7.33567,0.310402,2.2165,4.18704,0.0349527,NA,NA,NA,NA,NA,-0.0789973,0.187427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128657,-0.26444,NA,NA,NA,NA,NA,NA,-0.0253313,-0.123767,NA,NA,NA,0.0179387,-0.0543732,NA,NA,0.285765,NA,NA,NA,NA,NA,0.598092,0.443051,0.279472,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
