"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","CL (L/d) [1]","V (L) [2,3]","CLADA","VADA","VALB","VCREAT","IIV CL (value obtained from SCM+)","IIV V","EPS(1), proportional (value obtained from SCM+)","EPS(2)","seCL (L/d) [1]","seV (L) [2,3]","seCLADA","seVADA","seVALB","seVCREAT","seIIV CL (value obtained from SCM+)","seIIV V","seEPS(1), proportional (value obtained from SCM+)","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
60,1,60,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.128326715516,4.47485780946045,0.106732571511666,0.0841693229509226,1.26806974049084,0.000770284859271255,1,642,1.45193,4.80227,3.25919,-0.376617,-0.127359,0.254573,0.550114,0.448529,0.283224,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,1,61,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.673340770662,12.0198718646061,0.00245424541322846,0.00569572952308834,0.430892197966894,0.000261744070908541,1,831,1.52989,5.18438,3.79897,-0.151663,-0.125142,0.177454,0.80973,0.504104,0.268355,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,1,62,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.695963863536,8.04249495748081,0.0179305829608374,0.0446055388960294,0.401981085860921,0.000244182109441576,1,762,1.37041,4.45587,3.96401,-0.249414,-0.125375,0.18252,0.825292,0.452526,0.270017,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,1,63,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.406171751960,13.7527028459044,0.00103190215965586,0.00783433309287806,0.131715379908205,8.00100811783264e-05,1,378,1.55617,5.52612,3.74408,-0.387599,-0.126517,0.208425,0.812715,0.366348,0.263864,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,1,64,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10926.759993136979,129.106524230923,9.22304811755062e-29,0.0064652213773428,1.42656338882263e-26,8.66561312925435e-30,0,0,1.20477,5.27543,4.8827,-0.0554224,-0.120665,0.18769,0.157839,0.394973,0.306965,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1,65,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.752101727530,15.0986328214749,0.000526469893302022,0.0245787027747314,0.0214197591356721,1.30113633537685e-05,0,0,1.37914,5.50369,4.30607,-0.118459,-0.126661,0.246253,0.386067,0.43556,0.288016,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1,66,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.257177408352,7.60370850229629,0.0223293292611303,0.211254545762064,0.105698692449818,6.4206328594631e-05,1,399,1.36773,5.11688,4.05975,-0.292186,-0.123564,0.253454,0.439133,0.410039,0.297432,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1,67,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10819.850332146327,22.1968632402713,1.51360442807216e-05,0.000349167502984743,0.0433489490039483,2.63321787570912e-05,0,0,1.44011,5.45614,3.3282,-0.298274,-0.122262,0.257807,0.6809,0.245252,0.253985,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,1,68,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,266872317.10367659,266861519.450208,0,0.000672124862084949,0,0,0,0,1.12118,5.23951,4.88689,0.00552553,-0.128623,0.0984583,0.485518,0.506609,0.308023,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1,69,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10821.723203065545,24.0697341594896,5.93367337997517e-06,0.00546365406794347,0.00108602655039773,6.59703312701202e-07,0,0,1.28006,5.26667,4.7283,-0.219883,-0.121252,0.288151,0.363462,0.406087,0.311026,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1,70,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10858.641943047835,60.9884741417791,5.70848823418199e-14,0.0013150819711421,4.34078510651649e-11,2.63679586235183e-14,0,0,1.53017,4.58626,3.34055,-0.321153,-0.12254,0.130512,0.79801,0.132475,0.263044,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1,71,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,587358835.59959757,587348037.946129,0,0.0593998274626073,0,0,0,0,1.55167,5.13531,3.74625,-0.351386,-0.125818,0.095431,0.754638,0.289666,0.279005,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1,72,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.580359641741,14.9268907356854,0.000573676236985477,0.0412150604511184,0.0139190924556781,8.45510765776606e-06,0,0,1.58747,4.75078,3.24346,-0.457882,-0.1237,0.268758,0.919002,0.389001,0.271931,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,1,73,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.089933912897,6.4364650068419,0.040025741136915,0.016126649240874,2.48196265318819,0.00150766017986326,1,373,1.48977,5.06762,4.39128,-0.176401,-0.120514,0.265667,0.718746,0.38928,0.27037,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1,74,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.298704819947,10.6452359138912,0.00487996145874913,0.00300640907165439,1.62318611421158,0.000985999151018737,1,163,1.28558,5.57637,5.26678,-0.0791386,-0.123091,0.343031,0.596771,0.35466,0.290439,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1,75,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.619037398408,11.9655684923528,0.00252179520996843,0.0828598218798989,0.0304344753917483,1.8487323563965e-05,0,0,1.44649,4.91771,3.55895,-0.376236,-0.123809,0.101515,0.755401,0.236985,0.281828,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1,76,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.583215712722,13.929746806667,0.000944482496394638,0.00366514868107525,0.25769281919487,0.000156534668899125,1,947,1.24432,4.84829,4.30954,-0.223637,-0.124144,0.310251,0.490578,0.454812,0.310198,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,1,77,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.632539824590,6.97907091853449,0.0305150443602503,0.046167606014569,0.660962241590362,0.000401499374198435,1,114,1.52568,4.58034,3.5406,-0.273375,-0.127185,0.309646,0.705258,0.45348,0.281627,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1,78,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10840.649355002968,42.9958860969127,4.60852514880295e-10,0.0444762720705368,1.03617613038568e-08,6.29421836424721e-12,0,0,1.19738,5.17853,4.62975,-0.149819,-0.125349,0.214109,0.289945,0.37427,0.315313,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1,79,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10799.026320068904,1.37285116284875,0.503372119890865,0.463136714766802,1.08687587021539,0.000660219229275293,1,288,1.45897,4.82941,4.32569,-0.240508,-0.123369,0.174422,0.574445,0.375597,0.290078,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1,80,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10844.550201021491,46.896732115436,6.55396339561835e-11,0.0010652206311363,6.15268161735381e-08,3.73742653296791e-11,0,0,1.76364,3.68276,2.64755,-0.507476,-0.124991,0.334185,0.90943,0.442079,0.250644,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1,81,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.122580275505,10.4691113694498,0.00532919179918452,0.0253122435950299,0.210538104975843,0.00012789069038094,1,169,1.21021,4.8039,3.2657,-0.418849,-0.123534,0.122554,0.541467,0.297986,0.296077,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,1,82,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,11052.829409400088,255.175940494033,3.88372583897477e-56,0.000354642647723029,1.09510964457042e-52,6.65220808855511e-56,0,0,0.960046,5.80128,4.71672,-0.137511,-0.12683,0.256071,0.126764,0.288834,0.303937,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,1,83,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,1420709307.3698485,1420698509.71638,0,0.0395008838972708,0,0,0,0,1.48844,5.32733,4.47526,-0.0768018,-0.126665,0.264344,0.676547,0.434804,0.294172,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1,84,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.259735869098,16.6062669630428,0.000247739323005994,0.00155228612137076,0.159596429804594,9.6946334690268e-05,1,939,1.48205,5.91861,3.35547,-0.469514,-0.124273,0.27011,0.642355,0.307598,0.287807,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1,85,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.345549254116,6.6920803480607,0.0352235574659972,0.124695797978485,0.28247589764071,0.000171589069681193,1,413,1.37577,4.88553,3.83408,-0.246529,-0.124204,0.228291,0.738103,0.417545,0.262752,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1,86,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10823.353864870520,25.7003959644644,2.62560822963678e-06,0.00233520740476897,0.00112435761563395,6.82987394205873e-07,0,0,1.43383,5.30875,3.32331,-0.444489,-0.126073,0.157592,1,0.350198,0.251486,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,1,87,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10820.881189366208,23.2277204601523,9.03992002784927e-06,2.97103223635866e-05,0.304268661821344,0.000184827013742151,1,942,1.39459,5.17652,5.09482,0.195875,-0.12365,0.246153,0.618473,0.297646,0.29681,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1,88,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,307124709.51214290,307113911.858674,0,0.0208032175563536,0,0,0,0,1.5441,4.29977,2.97636,-0.322606,-0.124445,0.249514,0.512054,0.414479,0.274974,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1,89,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10817.485607723236,19.8321388171807,4.93748482290186e-05,0.0125680315961682,0.00392860630968434,2.38641918638955e-06,0,0,1.0704,5.76745,4.7353,-0.115731,-0.126475,0.179106,0.538069,0.312602,0.278949,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,1,90,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.371510164014,13.7180412579582,0.00104994171174319,0.124030071507108,0.00846521895041413,5.14216985052897e-06,0,0,1.18954,5.02518,4.56228,-0.258849,-0.125766,0.195059,0.400141,0.406669,0.286757,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,1,91,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.488946837875,6.8354779318197,0.0327864825501293,0.0172933698581464,1.89589899591979,0.00115165770827345,1,65,1.2744,5.54888,3.43906,-0.373143,-0.12561,0.149181,0.736536,0.422417,0.277926,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,1,92,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,243181531.89275387,243170734.239285,0,0.00638376032026501,0,0,0,0,1.14131,5.20466,5.23488,-0.129319,-0.128823,0.113071,0.305948,0.439358,0.292596,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1,93,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.977293637019,17.3238247309637,0.000173053049583378,0.00645524342014413,0.026808136939244,1.62845160090146e-05,0,0,1.3025,4.85971,3.25955,-0.436131,-0.120016,0.290597,0.39329,0.330028,0.294082,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1,94,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.267450505227,15.6139815991719,0.000406880592704366,0.00859535853774404,0.04733724496979,2.87548562319053e-05,1,811,1.13543,5.60308,3.92079,-0.390144,-0.128152,0.15027,0.566472,0.423043,0.29544,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,1,95,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10816.490035967221,18.8365670611656,8.12253205003734e-05,0.00126274388729955,0.0643244614504358,3.90736858974879e-05,1,611,1.35339,6.13918,4.2015,-0.0822686,-0.126128,0.293546,0.691982,0.311808,0.292137,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1,96,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10831.325337241613,33.6718683355575,4.87805500649118e-08,0.00976493301420524,4.99548230325285e-06,3.0344895553329e-09,0,0,1.14725,5.24659,4.16519,-0.239381,-0.125052,0.104645,0.30417,0.413455,0.273077,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1,97,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.198962533286,6.54549362723083,0.0379021737515845,0.177164256398783,0.213938039884692,0.000129955969836138,1,953,1.29344,5.20208,3.72733,-0.359175,-0.122397,0.227005,0.459861,0.35679,0.282699,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,1,98,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10810.186917655650,12.5334487495948,0.0018984369774814,0.0126592903223336,0.1499639339286,9.10951062496312e-05,1,910,1.64093,4.68615,3.13497,-0.340465,-0.120758,0.128526,0.865684,0.300123,0.273709,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1,99,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.370981153470,9.71751224741456,0.00776013053267655,0.0364305114898993,0.213011846809456,0.000129393356850562,1,662,1.26172,4.95426,3.97,-0.370187,-0.120682,0.107786,0.459503,0.344176,0.27751,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,100,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10800.107503637148,2.45403473109218,0.293165681020456,0.195864755652555,1.49677607920694,0.000909211784429313,1,735,1.49711,5.00645,3.47553,-0.324491,-0.126501,0.127683,0.673707,0.393612,0.280613,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,377082936.55790490,377072138.904436,0,0.0626618464112877,0,0,0,0,1.63275,4.7059,3.25349,-0.426595,-0.123904,0.192206,0.826746,0.265892,0.260556,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,2,2,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10830.934738363954,33.2812694578988,5.93012928722976e-08,0.00863554285038855,6.8671181302319e-06,4.17140868017027e-09,0,0,1.79699,4.4715,2.68754,-0.555249,-0.125488,0.228283,0.853434,0.402961,0.255061,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10823.810899693404,26.1574307873489,2.08922913766938e-06,0.0171124917838889,0.000122087955632291,7.41619334647422e-08,0,0,1.22936,5.33802,4.94914,0.0206349,-0.12559,0.14308,0.404113,0.4704,0.305907,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10823.567809152715,25.9143402466598,2.35924212652369e-06,0.000607823755465965,0.00388145758586725,2.35777884672163e-06,0,0,1.60022,4.57406,3.58478,-0.264103,-0.121363,0.343589,0.793546,0.426688,0.246357,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.105995513693,13.452526607638,0.00119900491485227,0.0646534096028061,0.0185451149787502,1.12651700655253e-05,0,0,1.42964,5.33679,3.83584,-0.329536,-0.124826,0.167847,0.369504,0.332356,0.291802,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,2,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.690663388184,15.0371944821291,0.000542893580782022,0.0720814216022651,0.00753167138930237,4.5750894063133e-06,0,0,1.17186,5.23673,3.72808,-0.22216,-0.124775,0.127529,0.433254,0.332174,0.298925,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,1432914902.1089077,1432904104.45544,0,0.0419677539876346,0,0,0,0,1.52067,5.03447,3.44382,-0.382478,-0.126146,0.232326,0.587452,0.468811,0.266623,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.379803625241,16.7263347191856,0.00023330420395085,0.00240343909969735,0.097070986313,5.89654564286727e-05,1,979,1.3654,4.77932,4.12469,-0.398186,-0.123226,0.161445,0.417212,0.317453,0.263249,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.348320905199,11.6948519991438,0.0028873215682995,0.153967766777358,0.0187527664311366,1.13913072681345e-05,0,0,1.14118,5.13314,4.37488,-0.259336,-0.125459,0.135439,0.497253,0.324676,0.29785,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.613694680309,9.96022577425356,0.00687328660812301,0.045560160712792,0.150861772666952,9.16404954850462e-05,1,551,1.25908,5.479,4.62401,-0.148962,-0.126053,0.166102,0.451578,0.429291,0.2746,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,151592439.34482265,151581641.691354,0,0.00396930464915151,0,0,0,0,1.45508,4.94464,3.26292,-0.392133,-0.12985,0.205854,0.493377,0.420524,0.29805,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10828.906470591402,31.253001685347,1.63492152831786e-07,0.00318375857356934,5.1351931703946e-05,3.11935646935081e-08,0,0,1.55544,3.9479,2.26367,-0.549001,-0.120971,0.210552,0.734375,0.289792,0.265899,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.635798003575,4.98232909752005,0.0828134700747493,0.0230868138611344,3.58704629286946,0.00217893965976422,1,71,1.43192,4.86154,3.63476,-0.225201,-0.123046,0.131645,0.66725,0.477458,0.28053,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,1679357369.2451887,1679346571.59172,0,0.013254891498325,0,0,0,0,1.55388,5.04155,4.34749,-0.0485958,-0.125514,0.154361,0.815649,0.460231,0.278437,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.626035547804,7.97256664174893,0.0185685995543482,0.0119356097508306,1.55573112241342,0.000945023834594675,1,434,1.53486,5.42682,4.1718,-0.0849046,-0.124219,0.147389,0.622386,0.410694,0.292766,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.694923587711,10.0414546816555,0.00659972471394642,0.0230592283044809,0.286207527277223,0.000173855836025054,1,771,1.73182,4.96363,3.73152,-0.22232,-0.125691,0.140579,0.743352,0.408357,0.269708,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.558820198468,13.9053512924129,0.000956073613597385,0.0179953778142817,0.0531288436099749,3.22729440791743e-05,0,0,1.22225,5.55984,4.9713,0.0112739,-0.12573,0.239393,0.677836,0.419313,0.285044,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.355129633461,4.7016607274054,0.0952900039944942,0.13761784928598,0.692424743511826,0.000420611169150277,1,674,1.5192,5.13158,3.39991,-0.376256,-0.124415,0.181013,0.778263,0.354472,0.286252,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
