"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA","V1ALB1","IIV CL","IIV V1","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA","seV1ALB1","seIIV CL","seIIV V1","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
903,10,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.965892161163,4.81060140020236,0.0902383568466403,0.0648889866895978,1.39065751293518,2.48639133549465e-05,0,0,1.41781,4.67575,0.226072,2.08506,5.98959,-0.128637,0.758832,0.304306,0.29256,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,10,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.206842113657,10.0515513526971,0.00656649104717781,0.000167202022319489,39.2727968004512,0.000702168152668909,1,470,1.35326,4.48473,0.301412,2.08531,5.93658,-0.12944,0.756247,0.571246,0.281726,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,10,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10635.917880326082,11.7625895651217,0.00279116897746608,0.000413633644756552,6.74792539932008,0.000120647845277313,0,0,1.2531,4.81117,0.273065,2.60094,6.44881,-0.125515,0.404406,0.331526,0.285552,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,10,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10744.686817544809,120.531526783849,6.71292061225136e-27,7.82965087291764e-05,8.57371640346188e-23,1.53291619110172e-27,0,0,1.59932,4.49317,0.242548,2.36327,4.81384,-0.125908,0.876676,0.275767,0.28644,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,10,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.366454538833,2.21116377787257,0.331018210356283,0.150641584346245,2.19738933172296,3.92876732357537e-05,0,0,1.43638,4.66064,0.247428,1.97562,5.79242,-0.12823,0.641341,0.464337,0.282869,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,10,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.748144876987,7.5928541160265,0.0224508442881004,0.00320762821584588,6.99920401535059,0.000125140518476012,1,585,1.48903,4.45272,0.219409,2.33269,6.52648,-0.126072,0.480039,0.377793,0.308112,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,10,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.290652049018,8.13536128805754,0.0171170430191804,0.00329635713956157,5.19271495607938,9.28418489412137e-05,1,816,1.31762,4.26777,0.253678,2.39973,5.714,-0.125828,0.877226,0.40099,0.282813,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,10,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.617270297045,3.46197953608498,0.177109026335334,0.00904927365210886,19.5716289664928,0.000349926047435605,1,714,1.39247,4.35017,0.224041,2.65421,5.57805,-0.123921,0.593967,0.356492,0.288538,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,10,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.295921079998,8.14063031903788,0.0170720072539592,0.000311917123280447,54.7325105925962,0.000978576240673881,1,163,1.41462,4.80023,0.262239,1.89198,6.86877,-0.128607,0.789008,0.366405,0.304774,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,10,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.344373046335,8.18908228537475,0.01666339064759,9.84326253097922e-05,169.287272336241,0.00302672946596284,1,115,1.29842,5.33257,0.132613,1.75947,6.459,-0.121911,0.594042,0.33462,0.297553,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,10,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.219736670400,8.06444590944011,0.0177348623066418,0.000919574408595685,19.2859459124415,0.000344818248688008,1,17,1.53904,4.3437,0.260447,2.74068,5.97825,-0.126475,0.433304,0.426946,0.283325,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,10,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.480491986795,7.32520122583446,0.0256656793628923,0.00706141212235964,3.63463835818662,6.4984607909517e-05,0,0,1.38591,4.30387,0.199917,2.06067,6.35375,-0.124266,0.622252,0.357747,0.308725,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,10,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.118813555977,4.96352279501662,0.0835958503146265,0.0124009184090952,6.74110155045573,0.000120525839977423,1,939,1.35675,4.83611,0.193582,2.06562,6.51041,-0.128088,0.672684,0.295856,0.296963,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,10,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.293591805897,7.13830104493718,0.0281797816070584,0.0114579918961167,2.45939968037583,4.39722217650708e-05,1,802,1.42981,4.91421,0.273507,2.47642,5.36726,-0.128464,0.842761,0.361001,0.300903,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,10,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.190120732339,9.03482997137871,0.010917208363792,0.000624414769336636,17.4839047695655,0.000312599104562472,1,502,1.42168,4.32191,0.330111,2.58675,5.71068,-0.129428,0.711346,0.334849,0.271744,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,10,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.749394286157,4.59410352519626,0.1005548667544,0.0167435296011512,6.0055955434562,0.000107375544192891,0,0,1.43251,4.90392,0.290995,2.67132,6.33031,-0.128752,0.562753,0.332394,0.301315,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,10,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.489401286790,4.3341105258296,0.114514335504198,0.00269268955517255,42.5278641142348,0.000760366314978198,1,233,1.4198,4.8469,0.211258,2.17721,6.84785,-0.128283,0.498054,0.385198,0.284327,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,10,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.175478134082,6.0201873731221,0.0492870610089048,0.0380866658877607,1.29407654516547,2.3137118085783e-05,0,0,1.41514,4.61274,0.247966,2.03309,5.31702,-0.128029,0.849088,0.370573,0.280596,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,10,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.643334876215,3.48804411525452,0.174815865241664,0.00748349937164772,23.3601763773748,0.000417662433777385,0,0,1.24337,4.6711,0.135806,1.71278,6.18761,-0.124084,0.607739,0.369882,0.289359,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,10,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.680322007571,4.52503124661052,0.104088308150451,0.0444201795465814,2.34326626350752,4.18958433701251e-05,0,0,1.30886,4.88628,0.251994,2.38816,5.22688,-0.128724,0.523618,0.45005,0.297252,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,10,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.771035178290,2.61574441732955,0.270394788400792,0.219801585610475,1.23017669617715,2.19946367099866e-05,0,0,1.38426,4.51901,0.232432,2.08879,5.7351,-0.127405,0.504314,0.339103,0.29578,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,10,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.523140877125,8.36785011616485,0.0152385777269431,0.00391002487414467,3.89730966360579,6.9680973850106e-05,0,0,1.15925,4.94873,0.219047,2.15329,5.24604,-0.126265,0.727755,0.403432,0.302229,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,10,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10624.102283304297,-0.0530074566631811,1.02685807572195,0.0613871060264079,16.7275856802927,0.000299076686476453,0,0,1.40369,4.80049,0.175317,1.59169,5.69722,-0.12651,0.652189,0.3732,0.290549,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,10,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.801122336899,8.64583157593916,0.0132611603837089,0.00440193986466985,3.01257190952187,5.38625263497128e-05,1,717,1.37115,4.27688,0.195662,2.19561,5.58197,-0.125473,0.444337,0.463952,0.299451,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,10,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.125205223663,3.96991446270295,0.137386489825801,0.084615519766328,1.62365592275748,2.90297501765765e-05,0,0,1.32601,5.16647,0.242965,2.13521,5.64573,-0.126959,0.616003,0.330121,0.298864,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,10,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.105577737580,8.95028697662019,0.0113885878780395,0.000995557783954452,11.4394041828521,0.000204527967374455,1,905,1.39046,5.07413,0.254934,2.35703,4.579,-0.128904,0.567183,0.282842,0.304409,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,10,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.120765126889,2.96547436592846,0.227015454353836,0.00626765575088302,36.2201536550332,0.000647589182674317,1,300,1.44039,5.04875,0.250666,2.01359,6.05789,-0.124681,0.541375,0.35476,0.294504,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,10,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.479691907207,10.3244011462466,0.00572907854760566,8.42443053676048e-05,68.0055289506691,0.0012158878543128,1,314,1.59732,4.26142,0.22163,1.77558,5.36718,-0.129188,0.875675,0.438494,0.287521,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,10,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.596515381156,7.4412246201955,0.0242191336844875,0.00659625239222396,3.67165054403291,6.56463580337565e-05,0,0,1.41291,4.44585,0.23403,2.30543,5.35031,-0.123943,0.503959,0.333005,0.271576,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,10,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.672688766201,2.51739800524047,0.284023299804722,0.191992233831139,1.47934785765619,2.6449630201871e-05,0,0,1.44909,4.77541,0.244812,2.32187,6.05865,-0.12827,0.712685,0.335563,0.28584,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,10,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.590805797463,1.43551503650269,0.487845013796899,0.166692873331507,2.92660990267236,5.23255901377103e-05,0,0,1.42436,4.81289,0.190353,1.88401,5.72483,-0.126966,0.577065,0.398077,0.277057,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,10,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.814923660329,2.65963289936917,0.264525810640042,0.0767764435896525,3.44540328090547,6.16012266517519e-05,1,608,1.29514,4.83831,0.277372,2.40693,5.93579,-0.127678,0.58047,0.409491,0.279377,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,10,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.156243528365,9.00095276740467,0.0111037056536878,0.000286945236439363,38.6962536526871,0.000691859993587283,1,144,1.31354,4.48239,0.182367,1.94387,6.78547,-0.124543,0.476696,0.453444,0.277537,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,10,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.769220601556,4.61392984059603,0.0995629750152001,0.0401555775475798,2.47943078137102,4.43303628277809e-05,1,454,1.47823,4.1639,0.254078,2.3823,5.79031,-0.128274,0.602535,0.465575,0.292741,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,10,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10635.199164214417,11.0438734534564,0.00399809721725254,0.00163266732272284,2.4488131547735,4.37829426270675e-05,0,0,1.30882,5.38518,0.232549,2.03057,5.89547,-0.128618,0.414946,0.378369,0.29971,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,10,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.932560650075,2.7772698891149,0.249415538398005,0.0855860506868608,2.91420782237701,5.21038502434398e-05,1,235,1.26785,4.66588,0.249539,2.17516,5.96459,-0.128745,0.57852,0.358156,0.28296,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,10,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.820302901051,5.66501214009077,0.0588651484816514,0.0168508249655033,3.49330959179501,6.24577555613025e-05,1,733,1.45327,4.09972,0.256615,2.08786,5.61391,-0.127957,0.702716,0.373941,0.289126,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,10,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.791179492182,1.63588873122171,0.441337952150231,0.10098079445523,4.37051376483179,7.81415082826675e-05,1,600,1.49894,4.67738,0.226611,2.33385,5.40081,-0.128189,0.660051,0.371028,0.28824,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,10,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.686022472046,3.53073171108554,0.171124168305559,0.071075573258798,2.4076368358292,4.30467409260852e-05,0,0,1.3656,4.37562,0.23493,2.15275,6.1868,-0.126473,0.544677,0.461934,0.282435,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,10,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.820938772082,3.66564801112145,0.159961198015756,0.0142533725796573,11.2226911295405,0.000200653300513415,1,942,1.28065,4.70138,0.210057,2.15387,4.45643,-0.127602,0.603054,0.360633,0.278583,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,10,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.741875047195,8.58658428623494,0.013659880908842,0.00653490250046796,2.09029605382235,3.73729257455554e-05,0,0,1.30001,4.44057,0.222645,2.04824,6.48919,-0.127669,0.470053,0.384823,0.307878,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,10,44,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.194741160092,7.03945039913197,0.02960757022323,0.0223546431243309,1.32444835100074,2.36801431956302e-05,0,0,1.37402,4.79483,0.212696,1.91142,5.93175,-0.128445,0.592505,0.336617,0.317031,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,10,45,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.309362344262,3.15407158330163,0.206586557108784,0.185000498210526,1.1166810852244,1.99654203064885e-05,0,0,1.35798,4.75724,0.22713,2.12995,6.13922,-0.127402,0.611386,0.292632,0.287067,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,10,46,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.249114295044,8.09382353408364,0.0174762621568406,0.00760212223514031,2.29886623975312,4.11020042448778e-05,1,597,1.40472,4.30175,0.18632,1.9908,5.64887,-0.124742,0.825644,0.353953,0.275387,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,10,47,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.609839529056,1.45454876809526,0.483224280595301,0.13902959596394,3.4756936265616,6.21427953146901e-05,1,540,1.2892,4.59343,0.209506,1.86415,5.979,-0.126296,0.58642,0.388159,0.293074,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,10,48,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.316638919936,3.16134815897567,0.205836301401473,0.0165454900479084,12.4406288846968,0.000222429114137007,0,0,1.38713,4.56218,0.179575,2.13332,6.16712,-0.127729,0.771944,0.361643,0.293,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,10,49,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.203586210397,3.04829544943641,0.217806608972303,0.022507235221499,9.67718188523898,0.000173020754338566,0,0,1.50272,4.37465,0.170971,1.94524,5.1487,-0.126949,0.629842,0.363186,0.295067,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,10,50,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.544377359063,6.38908659810295,0.0409852391000425,0.00988923753937285,4.14442862120204,7.4099275475694e-05,0,0,1.43236,4.26483,0.195864,1.92626,6.12054,-0.1258,0.491369,0.495466,0.291183,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,10,51,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.349256842423,4.19396608146235,0.122826432171954,0.00700264320356879,17.5400100506845,0.000313602224910596,1,47,1.30858,5.34635,0.197474,1.68563,6.0333,-0.128254,0.532088,0.41708,0.283823,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,10,52,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.318604339835,8.16331357887429,0.0168794767344773,0.000984256089494375,17.1494765586348,0.000306619778968148,0,0,1.29277,4.61636,0.134421,1.74455,5.83935,-0.125712,0.910251,0.306056,0.291249,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,10,53,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.757419421874,8.60212866091388,0.0135541252640889,0.00485490090528619,2.79184385603642,4.99160742967665e-05,0,0,1.33188,5.0088,0.221287,2.30285,6.26418,-0.125795,0.571352,0.341636,0.317805,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,10,54,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.537705529357,4.38241476839721,0.111781703645477,0.00590264508115341,18.9375613997842,0.00033858939488587,1,41,1.35268,4.56922,0.130512,1.80781,5.57263,-0.12491,0.541505,0.337006,0.274617,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,10,55,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.886130732062,2.73083997110189,0.255273442314046,0.156389575606061,1.63229193074268,2.91841555224502e-05,0,0,1.30874,4.64858,0.242099,2.09023,6.12027,-0.127201,0.518681,0.418944,0.295373,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,10,56,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.663268638609,5.50797787764895,0.0636733648019236,0.000383483690551213,166.039303289275,0.00296865821534064,1,230,1.54867,4.30902,0.279229,2.99715,5.84833,-0.129367,0.613598,0.484498,0.285204,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,10,57,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.114603247310,1.95931248634952,0.375440136780782,0.280024829873529,1.34073873716966,2.39714030827376e-05,0,0,1.41686,4.59185,0.242255,2.20819,5.99372,-0.128114,0.535064,0.450906,0.292815,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,10,58,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.626180643982,7.4708898830213,0.0238625512667183,0.00905265838795518,2.63597169406813,4.71291969430119e-05,1,922,1.3417,4.77838,0.248296,2.20815,4.79207,-0.129589,0.845356,0.390051,0.280507,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,10,59,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10642.547363499289,18.3920727383284,0.000101440679458674,8.77376508422474e-07,115.618184992284,0.00206716643542004,1,271,1.48379,4.16477,0.110005,1.73604,6.71672,-0.124519,0.819247,0.251675,0.290021,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,10,60,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.996758498584,5.84146773762404,0.0538941215691328,0.000217643640676962,247.625528600329,0.00442735873521892,1,218,1.41479,4.5523,0.143455,1.61361,6.32265,-0.121555,0.508646,0.339376,0.289647,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,10,61,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.345685536053,2.1903947750925,0.33447357951318,0.0235914802377459,14.1777275585289,0.000253487135622104,1,867,1.3811,4.88858,0.252771,1.84449,6.1734,-0.127658,0.546954,0.446817,0.29285,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
