"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA","V1ALB1","IIV CL","IIV V1","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA","seV1ALB1","seIIV CL","seIIV V1","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
178,2,78,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.776330062958,10.6210393019974,0.00493935930766191,0.000497812883630965,9.92212027867788,0.00010448338413314,1,251,1.45436,4.5464,0.249025,2.24285,5.56323,-0.125669,0.462962,0.252107,0.28141,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,2,79,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.703044119256,2.54775335829618,0.279745035220659,0.0719019442135586,3.89064632786255,4.09698616205869e-05,0,0,1.41319,4.68195,0.248785,2.39711,6.00741,-0.127624,0.566485,0.307988,0.294699,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,2,80,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.030342795510,6.8750520345493,0.0321441110138322,0.0142249639743412,2.25969718248941,2.37953987768102e-05,0,0,1.38039,4.60476,0.240951,2.37174,5.55589,-0.126848,0.8212,0.336561,0.273378,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,2,81,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.818277614848,2.66298685388756,0.264082578620012,0.0771579032329384,3.42262513047757,3.6041435319012e-05,0,0,1.40836,4.60122,0.213601,1.94756,5.43617,-0.12645,0.622954,0.435828,0.301369,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,2,82,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.740920737117,3.58562997615627,0.166490839669,0.0875239629083098,1.90223150479847,2.00311606233121e-05,0,0,1.37004,4.55151,0.217771,2.15112,5.65065,-0.126031,0.550079,0.292166,0.293981,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,2,83,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.130095544355,0.974804783394575,0.614219826252613,0.0978290114678873,6.27850386134416,6.61148335538657e-05,0,0,1.47082,4.7261,0.196014,2.04686,5.81371,-0.127039,0.686094,0.374283,0.284042,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,2,84,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.893647996434,6.73835723547381,0.0344178959856058,4.99506835106429e-05,689.037537960265,0.00725580538623024,1,66,1.40526,4.66,0.14076,1.63571,5.10581,-0.125713,0.781669,0.502456,0.284468,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,2,85,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.683268695719,3.52797793475838,0.171359949432272,0.0406165869040597,4.2189647750817,4.44271692801717e-05,0,0,1.37667,4.69556,0.201679,1.879,5.98258,-0.127382,0.475218,0.46728,0.289357,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,2,86,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.799659778795,3.64436901783483,0.161672190554617,0.0135725771225401,11.9116796386536,0.000125434137502935,0,0,1.34644,4.41156,0.250373,2.42821,6.03898,-0.127781,0.497585,0.346511,0.282753,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,2,87,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.746313051766,2.59102229080599,0.273757898471702,0.109047100868589,2.5104555397727,2.64359716617133e-05,0,0,1.44726,4.74513,0.220666,2.1858,5.94059,-0.127478,0.645243,0.299095,0.291829,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,2,88,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.663982993490,7.50869223252994,0.0234157567869418,0.0165691760854621,1.4132118981756,1.48816137550673e-05,0,0,1.36803,4.83454,0.220561,1.96541,5.81642,-0.127289,0.412163,0.414478,0.30183,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,2,89,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.904162254439,3.74887149347887,0.153441522302297,0.00686689399151001,22.3451130149974,0.0002353018267337,1,172,1.4633,5.04031,0.20557,2.0855,5.46968,-0.126706,0.662595,0.424381,0.276206,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2,90,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.223965669924,4.06867490896366,0.130767092960537,0.021037952505751,6.21577089903547,6.54542335999633e-05,1,316,1.4245,4.39005,0.266344,2.31038,5.98126,-0.128433,0.479504,0.371543,0.282568,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,2,91,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.116459453642,6.96116869268189,0.0307894140935749,0.00627584870879733,4.906015986398,5.16620579546583e-05,1,142,1.40874,4.88956,0.175218,1.84933,5.68214,-0.126458,0.70311,0.398308,0.317646,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,2,92,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.597377123360,9.4420863624,0.00890588325096589,0.000722182019954511,12.3319094146471,0.000129859303483201,0,0,1.48488,4.76962,0.258704,2.08966,5.73364,-0.128948,0.876724,0.423841,0.271449,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,2,93,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.956855658189,1.80156489722867,0.406251664297475,0.18493512378658,2.19672529468388,2.31322828541667e-05,0,0,1.44706,4.64227,0.203127,2.0419,5.72211,-0.125911,0.68431,0.337374,0.296859,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,2,94,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.649052432102,3.49376167114133,0.174316819172778,0.0741832600363001,2.34981340921765,2.47443540473998e-05,0,0,1.37282,4.64039,0.255561,2.23278,6.10069,-0.128459,0.501481,0.358238,0.299942,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,2,95,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.315209845819,8.15991908485921,0.0169081497015245,1.75657340703351e-05,962.564367297287,0.0101361382160745,1,11,1.35732,4.91813,0.23617,2.53915,6.50971,-0.126006,0.663245,0.271409,0.301848,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2,96,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.868027688830,2.71273692786963,0.257594544300265,0.116057368051964,2.21954494250575,2.33725816977798e-05,0,0,1.39768,4.69414,0.200212,2.11828,5.76532,-0.125904,0.758921,0.339996,0.294734,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,2,97,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.749371727712,4.59408096675179,0.100556000941486,0.00119326834841695,84.2693942857769,0.000887386087502769,1,141,1.48689,4.95891,0.193394,2.06321,6.21497,-0.125061,0.735723,0.305261,0.287746,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,2,98,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.164608654646,5.00931789368587,0.0817034584565221,0.0593068442083624,1.37763962232544,1.450702529436e-05,0,0,1.40725,4.59798,0.218142,2.20481,5.93216,-0.126084,0.803885,0.307807,0.292678,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,2,99,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.676525295561,2.52123453460081,0.283478990172243,0.00476631658363559,59.4754849364231,0.000626297582027005,1,47,1.39798,4.73244,0.254529,1.97992,5.36801,-0.127295,0.588299,0.457847,0.282606,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2,100,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.978271791790,8.8229810308294,0.012137074344732,0.00182602892922864,6.64670430487592,6.99921125324518e-05,0,0,1.40909,4.67644,0.175106,1.94199,5.72466,-0.127396,0.599212,0.340653,0.323053,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,3,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.890537531435,2.73524677047499,0.254711592108863,0.000183567873427878,1387.56083704885,0.0146114991426806,1,48,1.41137,4.53807,0.170358,1.91141,6.59925,-0.125516,0.657348,0.40243,0.287487,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,3,2,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.889957089603,10.7346663286426,0.00466655967855706,0.0124747674838595,0.374079892438467,3.93919162440752e-06,0,0,1.36872,4.70755,0.222729,2.08903,5.66766,-0.127695,0.498743,0.494605,0.318975,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.439462181663,2.28417142070248,0.319152667124981,0.0779955529500664,4.09193415590381,4.30894925933898e-05,0,0,1.44554,4.71534,0.237154,2.12811,5.39182,-0.126098,0.71424,0.374144,0.284412,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,3,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.024021088613,4.86873032765288,0.087653374922031,0.000865776050750762,101.242549786428,0.00106611932962411,1,27,1.3591,4.96644,0.225894,2.01438,5.62052,-0.124906,0.644578,0.456918,0.275917,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,3,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.330208832262,1.17491807130136,0.555737601626535,0.0524833262253984,10.5888410966909,0.000111504186681534,0,0,1.33639,4.7517,0.239643,2.42085,5.44829,-0.127174,0.579775,0.363435,0.292204,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,3,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.733171654616,1.57788089365567,0.45432592281996,0.0244171859907736,18.6068092773522,0.000195936185675498,0,0,1.36289,4.76096,0.221141,2.37221,5.40213,-0.127025,0.596245,0.359869,0.280359,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,3,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.884108140161,2.72881737920034,0.255531729893177,0.0135552457872842,18.8511321670674,0.000198508990844318,1,187,1.38689,4.83246,0.192493,2.10431,6.15886,-0.125368,0.652459,0.317715,0.280507,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,3,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10624.719354142413,0.564063381452797,0.754249781430878,0.0666206582407431,11.321560028802,0.000119219972369993,0,0,1.42659,4.62614,0.205341,1.86918,6.17735,-0.126594,0.58512,0.353852,0.285689,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,3,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.859561468777,6.70427070781625,0.0350095165189998,0.00325848905653893,10.7440951654402,0.000113139066127435,0,0,1.2398,4.6406,0.224664,2.29297,5.4735,-0.12719,0.508331,0.395092,0.306343,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,3,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.181335635591,3.02604487463032,0.220243299403292,0.0416501699342546,5.28793279237393,5.56837750095742e-05,1,223,1.46001,4.43521,0.215162,2.15778,5.73043,-0.125515,0.632446,0.440132,0.297956,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,3,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.856083182383,1.7007924214231,0.427245619118405,0.215137908621222,1.98591508979771,2.09123779348885e-05,0,0,1.37434,4.82427,0.218227,2.11386,5.39774,-0.126737,0.67595,0.381859,0.297167,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,3,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.551004321575,2.39571356061424,0.301840429524349,0.0359165298457798,8.40394188470899,8.84964365992986e-05,1,346,1.38142,4.61414,0.230009,2.30352,5.36406,-0.125219,0.543654,0.32945,0.287215,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,3,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.174967830631,4.01967706967116,0.134010310918894,0.0372287761952323,3.59964319579369,3.79054972329433e-05,0,0,1.45953,4.63096,0.244332,2.24791,5.64944,-0.12864,0.784638,0.431258,0.284244,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,3,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.627841621432,3.47255086047153,0.17617535755339,0.00443970608769586,39.6817613764207,0.000417862775346704,1,116,1.4692,4.43332,0.193713,1.80977,6.14241,-0.126504,0.566923,0.472672,0.28162,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,3,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.797479659859,3.64218889889889,0.161848518943393,0.014519411467143,11.1470440320293,0.000117382258109728,0,0,1.28841,5.03341,0.224073,2.10373,6.11196,-0.128051,0.527237,0.455553,0.291156,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,3,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.381831583323,4.22654082236295,0.120842116081868,0.0258196056301237,4.68024639155918,4.92846254462236e-05,0,0,1.40773,4.59465,0.23662,1.95503,5.92438,-0.127876,0.500106,0.492395,0.280721,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,3,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.123110742741,4.96781998178085,0.0834164296439248,0.0120021160116641,6.9501435882521,7.31874339270341e-05,1,281,1.3814,4.69915,0.212429,2.09702,5.71219,-0.128706,0.479192,0.368401,0.306359,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,3,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.660240796780,2.50495003582,0.285796569156319,0.030232357740866,9.45333379572971,9.95468991079025e-05,0,0,1.3351,5.00102,0.262121,2.1292,5.53247,-0.128681,0.576512,0.40246,0.284905,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.959318097806,7.80402733684605,0.0202011919594356,0.0177349670096541,1.13906002466421,1.19946989922554e-05,1,256,1.33356,4.96305,0.235703,2.05089,6.10515,-0.128067,0.511619,0.402745,0.315438,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,3,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.044836511550,2.8895457505896,0.235799626395018,0.00103693972525491,227.399549512921,0.00239459649914942,1,93,1.37931,4.69309,0.243254,2.27465,4.6471,-0.128538,0.593355,0.470715,0.289965,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,3,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.414420523957,9.25912976299696,0.00975900450206519,0.00637338105535939,1.53121309039867,1.61242074294966e-05,0,0,1.29625,4.96379,0.222137,2.16221,5.72262,-0.127407,0.778578,0.26639,0.29748,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,3,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.431529268084,6.27623850712371,0.0433642784680775,0.0115338645808558,3.75973535705062,3.95913234788978e-05,0,0,1.44127,4.73417,0.247635,2.17696,5.27634,-0.128091,0.641281,0.311372,0.270993,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,3,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.305619901648,7.15032914068797,0.0280108156453209,0.00547976422211438,5.11168263997184,5.3827799486225e-05,1,245,1.36321,4.74955,0.2388,1.92977,5.97124,-0.12787,0.417825,0.383985,0.301544,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,3,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.661663117775,2.50637235681461,0.285593394179642,0.160161863802712,1.78315478728093,1.87772412927397e-05,0,0,1.35065,4.67139,0.226,2.20193,6.05591,-0.127068,0.633598,0.308663,0.295207,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,3,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.210838608404,2.05554784744345,0.35780257051091,0.0399238129192037,8.96213423389738,9.43743965516448e-05,1,274,1.32996,4.62608,0.212878,1.87495,5.57961,-0.126767,0.689656,0.422441,0.2947,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,3,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.488540021031,2.33324926007117,0.31141631453218,0.0691494343737415,4.50352656319682,4.74237040713431e-05,0,0,1.43782,4.66622,0.247525,2.2871,5.86327,-0.126521,0.62219,0.380158,0.304263,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,3,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.206634540891,7.0513437799309,0.0294320256415879,0.000227775033171015,129.215328088615,0.00136068243292566,1,160,1.40161,5.16251,0.258629,2.47537,6.10755,-0.126395,0.657045,0.279364,0.295421,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,3,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.125610049410,0.9703192884499,0.615598912108001,0.355631352764147,1.73100292570735,1.82280640168141e-05,0,0,1.45236,4.68786,0.227865,2.13187,5.86013,-0.126874,0.555364,0.331789,0.290702,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,3,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.117226334129,2.96193557316838,0.227417490252525,0.0194117137789193,11.7154772032284,0.000123368057486506,0,0,1.27041,4.83175,0.211353,2.04601,5.29178,-0.127584,0.704468,0.378848,0.284645,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,3,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10636.359355317472,12.2040645565121,0.00223831421674783,4.94670241271772e-06,452.48612712041,0.00476483659812459,1,32,1.30256,4.63194,0.218778,1.73533,5.38167,-0.129887,0.845912,0.532176,0.303101,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,3,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.818493854798,2.66320309383809,0.264054027561641,0.00979629384178535,26.9544821568477,0.000283840090041627,1,177,1.44513,4.6017,0.215692,2.36743,5.72503,-0.12643,0.517007,0.338535,0.30044,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,3,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.030321205202,5.87503044424193,0.05299725166664,0.0261761534339889,2.02463863914493,2.13201504036559e-05,0,0,1.35794,4.56039,0.240721,2.08968,5.94299,-0.128366,0.423075,0.382909,0.288409,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,3,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.649223751636,3.4939329906756,0.174301887874154,0.0146065944577203,11.9330955876595,0.000125659654908864,1,234,1.42369,4.39183,0.229506,2.29055,6.12557,-0.124821,0.569681,0.334251,0.296996,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,3,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.428394474122,5.27310371316162,0.0716077581682116,0.00507946910908608,14.0974886607974,0.00014845146820322,1,179,1.44363,4.4665,0.253096,2.35846,5.99837,-0.128171,0.769166,0.441356,0.276169,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,3,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.202160672568,3.04686991160816,0.2179619100928,0.0212605691601355,10.251932036772,0.000107956416876618,1,272,1.43858,5.02441,0.254632,2.23519,5.33552,-0.12812,0.645507,0.397955,0.279532,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,3,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.726533751837,2.57124299087627,0.276478699974276,0.0190149588318424,14.5400630324418,0.000153111930562196,0,0,1.38897,4.77186,0.243284,1.94392,6.00999,-0.128021,0.711011,0.386366,0.277682,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,3,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.287288094987,6.13199733402689,0.0466072734685818,0.0192708502008687,2.41853747928988,2.54680424537962e-05,0,0,1.34708,5.1098,0.225985,2.13904,5.63127,-0.12799,0.749163,0.328498,0.304787,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
